"codendereco","rua","modulo","posicao","tipo"
"02-75-06","02","75","06",COLEÇÃO
"02-75-07","02","75","07",COLEÇÃO
"02-75-08","02","75","08",COLEÇÃO
"02-75-09","02","75","09",COLEÇÃO
"02-76-01","02","76","01",COLEÇÃO
"02-76-02","02","76","02",COLEÇÃO
"02-76-03","02","76","03",COLEÇÃO
"02-76-04","02","76","04",COLEÇÃO
"02-76-05","02","76","05",COLEÇÃO
"02-76-06","02","76","06",COLEÇÃO
"02-76-07","02","76","07",COLEÇÃO
"02-76-08","02","76","08",COLEÇÃO
"02-76-09","02","76","09",COLEÇÃO
"02-77-01","02","77","01",COLEÇÃO
"02-77-02","02","77","02",COLEÇÃO
"02-77-03","02","77","03",COLEÇÃO
"02-77-04","02","77","04",COLEÇÃO
"02-77-05","02","77","05",COLEÇÃO
"02-77-06","02","77","06",COLEÇÃO
"02-77-07","02","77","07",COLEÇÃO
"02-77-08","02","77","08",COLEÇÃO
"02-77-09","02","77","09",COLEÇÃO
"02-78-01","02","78","01",COLEÇÃO
"02-78-02","02","78","02",COLEÇÃO
"21-39-08","21","39","08",COLEÇÃO
"21-39-09","21","39","09",COLEÇÃO
"21-40-01","21","40","01",COLEÇÃO
"21-40-02","21","40","02",COLEÇÃO
"21-40-03","21","40","03",COLEÇÃO
"21-40-04","21","40","04",COLEÇÃO
"21-40-05","21","40","05",COLEÇÃO
"21-40-06","21","40","06",COLEÇÃO
"21-40-07","21","40","07",COLEÇÃO
"21-40-08","21","40","08",COLEÇÃO
"21-40-09","21","40","09",COLEÇÃO
"21-41-01","21","41","01",COLEÇÃO
"21-41-02","21","41","02",COLEÇÃO
"21-41-03","21","41","03",COLEÇÃO
"21-41-04","21","41","04",COLEÇÃO
"21-41-05","21","41","05",COLEÇÃO
"21-41-06","21","41","06",COLEÇÃO
"21-41-07","21","41","07",COLEÇÃO
"21-41-08","21","41","08",COLEÇÃO
"21-41-09","21","41","09",COLEÇÃO
"21-42-01","21","42","01",COLEÇÃO
"21-42-02","21","42","02",COLEÇÃO
"21-42-03","21","42","03",COLEÇÃO
"21-42-04","21","42","04",COLEÇÃO
"21-42-05","21","42","05",COLEÇÃO
"21-42-06","21","42","06",COLEÇÃO
"21-42-07","21","42","07",COLEÇÃO
"02-78-03","02","78","03",COLEÇÃO
"02-78-04","02","78","04",COLEÇÃO
"02-78-05","02","78","05",COLEÇÃO
"02-78-06","02","78","06",COLEÇÃO
"02-78-07","02","78","07",COLEÇÃO
"02-78-08","02","78","08",COLEÇÃO
"02-78-09","02","78","09",COLEÇÃO
"02-79-01","02","79","01",COLEÇÃO
"02-79-02","02","79","02",COLEÇÃO
"02-79-03","02","79","03",COLEÇÃO
"02-79-04","02","79","04",COLEÇÃO
"02-79-05","02","79","05",COLEÇÃO
"02-79-06","02","79","06",COLEÇÃO
"02-79-07","02","79","07",COLEÇÃO
"02-79-08","02","79","08",COLEÇÃO
"02-79-09","02","79","09",COLEÇÃO
"02-80-01","02","80","01",COLEÇÃO
"02-80-02","02","80","02",COLEÇÃO
"02-80-03","02","80","03",COLEÇÃO
"02-80-04","02","80","04",COLEÇÃO
"02-80-05","02","80","05",COLEÇÃO
"02-80-06","02","80","06",COLEÇÃO
"02-80-07","02","80","07",COLEÇÃO
"02-80-08","02","80","08",COLEÇÃO
"02-80-09","02","80","09",COLEÇÃO
"02-81-01","02","81","01",COLEÇÃO
"02-81-02","02","81","02",COLEÇÃO
"02-81-03","02","81","03",COLEÇÃO
"02-81-04","02","81","04",COLEÇÃO
"02-81-05","02","81","05",COLEÇÃO
"02-81-06","02","81","06",COLEÇÃO
"02-81-07","02","81","07",COLEÇÃO
"02-81-08","02","81","08",COLEÇÃO
"02-81-09","02","81","09",COLEÇÃO
"02-82-01","02","82","01",COLEÇÃO
"02-82-02","02","82","02",COLEÇÃO
"02-82-03","02","82","03",COLEÇÃO
"02-82-04","02","82","04",COLEÇÃO
"02-82-05","02","82","05",COLEÇÃO
"02-82-06","02","82","06",COLEÇÃO
"02-82-07","02","82","07",COLEÇÃO
"02-82-08","02","82","08",COLEÇÃO
"02-82-09","02","82","09",COLEÇÃO
"02-83-01","02","83","01",COLEÇÃO
"02-83-02","02","83","02",COLEÇÃO
"02-83-03","02","83","03",COLEÇÃO
"02-83-04","02","83","04",COLEÇÃO
"02-83-05","02","83","05",COLEÇÃO
"02-83-06","02","83","06",COLEÇÃO
"02-83-07","02","83","07",COLEÇÃO
"02-83-08","02","83","08",COLEÇÃO
"02-83-09","02","83","09",COLEÇÃO
"02-84-01","02","84","01",COLEÇÃO
"02-84-02","02","84","02",COLEÇÃO
"02-84-03","02","84","03",COLEÇÃO
"02-84-04","02","84","04",COLEÇÃO
"02-84-05","02","84","05",COLEÇÃO
"02-84-06","02","84","06",COLEÇÃO
"02-84-07","02","84","07",COLEÇÃO
"02-84-08","02","84","08",COLEÇÃO
"02-84-09","02","84","09",COLEÇÃO
"02-85-01","02","85","01",COLEÇÃO
"02-85-02","02","85","02",COLEÇÃO
"02-85-03","02","85","03",COLEÇÃO
"02-85-04","02","85","04",COLEÇÃO
"02-85-05","02","85","05",COLEÇÃO
"02-85-06","02","85","06",COLEÇÃO
"02-85-07","02","85","07",COLEÇÃO
"02-85-08","02","85","08",COLEÇÃO
"02-85-09","02","85","09",COLEÇÃO
"02-86-01","02","86","01",COLEÇÃO
"02-86-02","02","86","02",COLEÇÃO
"02-86-03","02","86","03",COLEÇÃO
"02-86-04","02","86","04",COLEÇÃO
"02-86-05","02","86","05",COLEÇÃO
"02-86-06","02","86","06",COLEÇÃO
"02-86-07","02","86","07",COLEÇÃO
"02-86-08","02","86","08",COLEÇÃO
"02-86-09","02","86","09",COLEÇÃO
"02-87-01","02","87","01",COLEÇÃO
"02-87-02","02","87","02",COLEÇÃO
"02-87-03","02","87","03",COLEÇÃO
"02-87-04","02","87","04",COLEÇÃO
"02-87-05","02","87","05",COLEÇÃO
"02-87-06","02","87","06",COLEÇÃO
"02-87-07","02","87","07",COLEÇÃO
"02-87-08","02","87","08",COLEÇÃO
"02-87-09","02","87","09",COLEÇÃO
"02-88-01","02","88","01",COLEÇÃO
"02-88-02","02","88","02",COLEÇÃO
"02-88-03","02","88","03",COLEÇÃO
"02-88-04","02","88","04",COLEÇÃO
"02-88-05","02","88","05",COLEÇÃO
"02-88-06","02","88","06",COLEÇÃO
"02-88-07","02","88","07",COLEÇÃO
"02-88-08","02","88","08",COLEÇÃO
"02-88-09","02","88","09",COLEÇÃO
"03-10-01","03","10","01",COLEÇÃO
"03-10-02","03","10","02",COLEÇÃO
"03-10-03","03","10","03",COLEÇÃO
"03-10-04","03","10","04",COLEÇÃO
"03-10-05","03","10","05",COLEÇÃO
"03-10-06","03","10","06",COLEÇÃO
"03-10-07","03","10","07",COLEÇÃO
"03-10-08","03","10","08",COLEÇÃO
"03-10-09","03","10","09",COLEÇÃO
"03-11-01","03","11","01",COLEÇÃO
"03-11-02","03","11","02",COLEÇÃO
"03-11-03","03","11","03",COLEÇÃO
"03-11-04","03","11","04",COLEÇÃO
"03-11-05","03","11","05",COLEÇÃO
"03-11-06","03","11","06",COLEÇÃO
"03-11-07","03","11","07",COLEÇÃO
"03-11-08","03","11","08",COLEÇÃO
"03-11-09","03","11","09",COLEÇÃO
"03-12-01","03","12","01",COLEÇÃO
"03-12-02","03","12","02",COLEÇÃO
"03-12-03","03","12","03",COLEÇÃO
"03-12-04","03","12","04",COLEÇÃO
"21-42-08","21","42","08",COLEÇÃO
"21-42-09","21","42","09",COLEÇÃO
"21-43-01","21","43","01",COLEÇÃO
"21-43-02","21","43","02",COLEÇÃO
"21-43-03","21","43","03",COLEÇÃO
"21-43-04","21","43","04",COLEÇÃO
"17-04-09","17","04","09",COLEÇÃO
"11-05-04","11","05","04",COLEÇÃO
"11-05-05","11","05","05",COLEÇÃO
"11-05-06","11","05","06",COLEÇÃO
"11-05-07","11","05","07",COLEÇÃO
"11-05-08","11","05","08",COLEÇÃO
"11-05-09","11","05","09",COLEÇÃO
"11-06-01","11","06","01",COLEÇÃO
"21-43-05","21","43","05",COLEÇÃO
"21-43-06","21","43","06",COLEÇÃO
"21-43-07","21","43","07",COLEÇÃO
"21-43-08","21","43","08",COLEÇÃO
"21-43-09","21","43","09",COLEÇÃO
"21-44-01","21","44","01",COLEÇÃO
"21-44-02","21","44","02",COLEÇÃO
"21-44-03","21","44","03",COLEÇÃO
"21-44-04","21","44","04",COLEÇÃO
"11-06-02","11","06","02",COLEÇÃO
"11-06-03","11","06","03",COLEÇÃO
"11-06-04","11","06","04",COLEÇÃO
"21-44-05","21","44","05",COLEÇÃO
"21-44-06","21","44","06",COLEÇÃO
"21-44-07","21","44","07",COLEÇÃO
"21-44-08","21","44","08",COLEÇÃO
"21-44-09","21","44","09",COLEÇÃO
"21-45-01","21","45","01",COLEÇÃO
"21-45-02","21","45","02",COLEÇÃO
"21-45-03","21","45","03",COLEÇÃO
"21-45-04","21","45","04",COLEÇÃO
"21-45-05","21","45","05",COLEÇÃO
"21-45-06","21","45","06",COLEÇÃO
"21-45-07","21","45","07",COLEÇÃO
"21-45-08","21","45","08",COLEÇÃO
"21-45-09","21","45","09",COLEÇÃO
"21-46-01","21","46","01",COLEÇÃO
"21-46-02","21","46","02",COLEÇÃO
"21-46-03","21","46","03",COLEÇÃO
"21-46-04","21","46","04",COLEÇÃO
"21-46-05","21","46","05",COLEÇÃO
"21-46-06","21","46","06",COLEÇÃO
"21-46-07","21","46","07",COLEÇÃO
"21-46-08","21","46","08",COLEÇÃO
"21-46-09","21","46","09",COLEÇÃO
"22-10-01","22","10","01",COLEÇÃO
"22-10-02","22","10","02",COLEÇÃO
"22-10-03","22","10","03",COLEÇÃO
"22-10-04","22","10","04",COLEÇÃO
"22-10-05","22","10","05",COLEÇÃO
"22-10-06","22","10","06",COLEÇÃO
"22-10-07","22","10","07",COLEÇÃO
"22-10-08","22","10","08",COLEÇÃO
"22-10-09","22","10","09",COLEÇÃO
"22-11-01","22","11","01",COLEÇÃO
"22-11-02","22","11","02",COLEÇÃO
"22-11-03","22","11","03",COLEÇÃO
"22-11-04","22","11","04",COLEÇÃO
"22-11-05","22","11","05",COLEÇÃO
"22-11-06","22","11","06",COLEÇÃO
"22-11-07","22","11","07",COLEÇÃO
"22-11-08","22","11","08",COLEÇÃO
"22-11-09","22","11","09",COLEÇÃO
"22-12-01","22","12","01",COLEÇÃO
"22-12-02","22","12","02",COLEÇÃO
"22-12-03","22","12","03",COLEÇÃO
"22-12-04","22","12","04",COLEÇÃO
"22-12-05","22","12","05",COLEÇÃO
"22-12-06","22","12","06",COLEÇÃO
"22-12-07","22","12","07",COLEÇÃO
"22-12-08","22","12","08",COLEÇÃO
"22-12-09","22","12","09",COLEÇÃO
"11-06-05","11","06","05",COLEÇÃO
"11-06-06","11","06","06",COLEÇÃO
"11-06-07","11","06","07",COLEÇÃO
"11-06-08","11","06","08",COLEÇÃO
"11-06-09","11","06","09",COLEÇÃO
"11-07-01","11","07","01",COLEÇÃO
"11-07-02","11","07","02",COLEÇÃO
"11-07-03","11","07","03",COLEÇÃO
"11-07-04","11","07","04",COLEÇÃO
"11-07-05","11","07","05",COLEÇÃO
"11-07-06","11","07","06",COLEÇÃO
"11-07-07","11","07","07",COLEÇÃO
"11-07-08","11","07","08",COLEÇÃO
"11-07-09","11","07","09",COLEÇÃO
"11-08-01","11","08","01",COLEÇÃO
"11-08-02","11","08","02",COLEÇÃO
"11-08-03","11","08","03",COLEÇÃO
"11-08-04","11","08","04",COLEÇÃO
"11-08-05","11","08","05",COLEÇÃO
"11-08-06","11","08","06",COLEÇÃO
"11-08-07","11","08","07",COLEÇÃO
"11-08-08","11","08","08",COLEÇÃO
"11-08-09","11","08","09",COLEÇÃO
"11-09-01","11","09","01",COLEÇÃO
"11-09-02","11","09","02",COLEÇÃO
"11-09-03","11","09","03",COLEÇÃO
"11-09-04","11","09","04",COLEÇÃO
"11-09-05","11","09","05",COLEÇÃO
"11-09-06","11","09","06",COLEÇÃO
"11-09-07","11","09","07",COLEÇÃO
"11-09-08","11","09","08",COLEÇÃO
"11-09-09","11","09","09",COLEÇÃO
"12-01-01","12","01","01",COLEÇÃO
"12-01-02","12","01","02",COLEÇÃO
"12-01-03","12","01","03",COLEÇÃO
"12-01-04","12","01","04",COLEÇÃO
"12-01-05","12","01","05",COLEÇÃO
"12-01-06","12","01","06",COLEÇÃO
"12-01-07","12","01","07",COLEÇÃO
"12-01-08","12","01","08",COLEÇÃO
"12-01-09","12","01","09",COLEÇÃO
"12-02-01","12","02","01",COLEÇÃO
"12-02-02","12","02","02",COLEÇÃO
"12-02-03","12","02","03",COLEÇÃO
"12-02-04","12","02","04",COLEÇÃO
"12-02-05","12","02","05",COLEÇÃO
"12-02-06","12","02","06",COLEÇÃO
"12-02-07","12","02","07",COLEÇÃO
"12-02-08","12","02","08",COLEÇÃO
"12-02-09","12","02","09",COLEÇÃO
"12-03-01","12","03","01",COLEÇÃO
"12-03-02","12","03","02",COLEÇÃO
"12-03-03","12","03","03",COLEÇÃO
"12-03-04","12","03","04",COLEÇÃO
"12-03-05","12","03","05",COLEÇÃO
"12-03-06","12","03","06",COLEÇÃO
"12-03-07","12","03","07",COLEÇÃO
"12-03-08","12","03","08",COLEÇÃO
"12-03-09","12","03","09",COLEÇÃO
"12-04-01","12","04","01",COLEÇÃO
"12-07-07","12","07","07",COLEÇÃO
"12-07-08","12","07","08",COLEÇÃO
"12-07-09","12","07","09",COLEÇÃO
"12-08-01","12","08","01",COLEÇÃO
"12-08-02","12","08","02",COLEÇÃO
"12-08-03","12","08","03",COLEÇÃO
"12-08-04","12","08","04",COLEÇÃO
"12-08-05","12","08","05",COLEÇÃO
"12-08-06","12","08","06",COLEÇÃO
"12-08-07","12","08","07",COLEÇÃO
"12-08-08","12","08","08",COLEÇÃO
"12-08-09","12","08","09",COLEÇÃO
"12-09-01","12","09","01",COLEÇÃO
"12-09-02","12","09","02",COLEÇÃO
"12-09-03","12","09","03",COLEÇÃO
"12-09-04","12","09","04",COLEÇÃO
"12-04-02","12","04","02",COLEÇÃO
"12-04-03","12","04","03",COLEÇÃO
"12-04-04","12","04","04",COLEÇÃO
"12-04-05","12","04","05",COLEÇÃO
"12-04-06","12","04","06",COLEÇÃO
"12-04-07","12","04","07",COLEÇÃO
"12-04-08","12","04","08",COLEÇÃO
"12-04-09","12","04","09",COLEÇÃO
"12-05-01","12","05","01",COLEÇÃO
"12-05-02","12","05","02",COLEÇÃO
"12-05-03","12","05","03",COLEÇÃO
"12-05-04","12","05","04",COLEÇÃO
"12-05-05","12","05","05",COLEÇÃO
"12-05-06","12","05","06",COLEÇÃO
"12-05-07","12","05","07",COLEÇÃO
"12-05-08","12","05","08",COLEÇÃO
"12-09-05","12","09","05",COLEÇÃO
"12-09-06","12","09","06",COLEÇÃO
"12-09-07","12","09","07",COLEÇÃO
"12-09-08","12","09","08",COLEÇÃO
"12-09-09","12","09","09",COLEÇÃO
"14-01-01","14","01","01",COLEÇÃO
"14-01-02","14","01","02",COLEÇÃO
"14-01-03","14","01","03",COLEÇÃO
"14-01-04","14","01","04",COLEÇÃO
"14-01-05","14","01","05",COLEÇÃO
"14-01-06","14","01","06",COLEÇÃO
"14-02-01","14","02","01",COLEÇÃO
"14-02-02","14","02","02",COLEÇÃO
"14-02-03","14","02","03",COLEÇÃO
"14-02-04","14","02","04",COLEÇÃO
"14-02-05","14","02","05",COLEÇÃO
"14-02-06","14","02","06",COLEÇÃO
"14-02-07","14","02","07",COLEÇÃO
"14-02-08","14","02","08",COLEÇÃO
"14-02-09","14","02","09",COLEÇÃO
"14-03-01","14","03","01",COLEÇÃO
"14-03-02","14","03","02",COLEÇÃO
"14-03-03","14","03","03",COLEÇÃO
"14-03-04","14","03","04",COLEÇÃO
"14-03-05","14","03","05",COLEÇÃO
"14-03-06","14","03","06",COLEÇÃO
"14-04-01","14","04","01",COLEÇÃO
"14-04-02","14","04","02",COLEÇÃO
"14-04-03","14","04","03",COLEÇÃO
"14-04-04","14","04","04",COLEÇÃO
"14-04-05","14","04","05",COLEÇÃO
"14-04-06","14","04","06",COLEÇÃO
"14-04-07","14","04","07",COLEÇÃO
"14-04-08","14","04","08",COLEÇÃO
"14-04-09","14","04","09",COLEÇÃO
"14-05-01","14","05","01",COLEÇÃO
"14-05-02","14","05","02",COLEÇÃO
"14-05-03","14","05","03",COLEÇÃO
"14-05-04","14","05","04",COLEÇÃO
"14-05-05","14","05","05",COLEÇÃO
"14-05-06","14","05","06",COLEÇÃO
"14-06-01","14","06","01",COLEÇÃO
"14-06-02","14","06","02",COLEÇÃO
"14-06-03","14","06","03",COLEÇÃO
"14-06-04","14","06","04",COLEÇÃO
"14-06-05","14","06","05",COLEÇÃO
"14-06-06","14","06","06",COLEÇÃO
"14-06-07","14","06","07",COLEÇÃO
"03-12-05","03","12","05",COLEÇÃO
"03-12-06","03","12","06",COLEÇÃO
"03-12-07","03","12","07",COLEÇÃO
"03-12-08","03","12","08",COLEÇÃO
"03-12-09","03","12","09",COLEÇÃO
"14-06-08","14","06","08",COLEÇÃO
"14-06-09","14","06","09",COLEÇÃO
"14-07-01","14","07","01",COLEÇÃO
"14-07-02","14","07","02",COLEÇÃO
"14-07-03","14","07","03",COLEÇÃO
"14-07-04","14","07","04",COLEÇÃO
"03-13-01","03","13","01",COLEÇÃO
"03-13-02","03","13","02",COLEÇÃO
"03-13-03","03","13","03",COLEÇÃO
"03-13-04","03","13","04",COLEÇÃO
"03-13-05","03","13","05",COLEÇÃO
"03-13-06","03","13","06",COLEÇÃO
"03-13-07","03","13","07",COLEÇÃO
"03-13-08","03","13","08",COLEÇÃO
"03-13-09","03","13","09",COLEÇÃO
"03-14-01","03","14","01",COLEÇÃO
"12-05-09","12","05","09",COLEÇÃO
"12-06-01","12","06","01",COLEÇÃO
"12-06-02","12","06","02",COLEÇÃO
"12-06-03","12","06","03",COLEÇÃO
"12-06-04","12","06","04",COLEÇÃO
"12-06-05","12","06","05",COLEÇÃO
"12-06-06","12","06","06",COLEÇÃO
"12-06-07","12","06","07",COLEÇÃO
"12-06-08","12","06","08",COLEÇÃO
"12-06-09","12","06","09",COLEÇÃO
"12-07-01","12","07","01",COLEÇÃO
"12-07-02","12","07","02",COLEÇÃO
"12-07-03","12","07","03",COLEÇÃO
"12-07-04","12","07","04",COLEÇÃO
"12-07-05","12","07","05",COLEÇÃO
"12-07-06","12","07","06",COLEÇÃO
"03-14-02","03","14","02",COLEÇÃO
"03-14-03","03","14","03",COLEÇÃO
"03-14-04","03","14","04",COLEÇÃO
"02-07-07","02","07","07",COLEÇÃO
"03-14-05","03","14","05",COLEÇÃO
"03-14-06","03","14","06",COLEÇÃO
"03-14-07","03","14","07",COLEÇÃO
"03-14-08","03","14","08",COLEÇÃO
"03-14-09","03","14","09",COLEÇÃO
"03-15-01","03","15","01",COLEÇÃO
"03-15-02","03","15","02",COLEÇÃO
"03-15-03","03","15","03",COLEÇÃO
"03-15-04","03","15","04",COLEÇÃO
"03-15-05","03","15","05",COLEÇÃO
"03-15-06","03","15","06",COLEÇÃO
"03-15-07","03","15","07",COLEÇÃO
"03-15-08","03","15","08",COLEÇÃO
"03-15-09","03","15","09",COLEÇÃO
"03-16-01","03","16","01",COLEÇÃO
"03-16-02","03","16","02",COLEÇÃO
"03-16-03","03","16","03",COLEÇÃO
"03-16-04","03","16","04",COLEÇÃO
"03-16-05","03","16","05",COLEÇÃO
"03-16-06","03","16","06",COLEÇÃO
"03-16-07","03","16","07",COLEÇÃO
"03-16-08","03","16","08",COLEÇÃO
"03-16-09","03","16","09",COLEÇÃO
"03-17-01","03","17","01",COLEÇÃO
"03-17-02","03","17","02",COLEÇÃO
"03-17-03","03","17","03",COLEÇÃO
"03-17-04","03","17","04",COLEÇÃO
"03-17-05","03","17","05",COLEÇÃO
"03-17-06","03","17","06",COLEÇÃO
"03-17-07","03","17","07",COLEÇÃO
"03-17-08","03","17","08",COLEÇÃO
"03-17-09","03","17","09",COLEÇÃO
"03-18-01","03","18","01",COLEÇÃO
"03-18-02","03","18","02",COLEÇÃO
"03-18-03","03","18","03",COLEÇÃO
"03-18-04","03","18","04",COLEÇÃO
"03-18-05","03","18","05",COLEÇÃO
"03-18-06","03","18","06",COLEÇÃO
"03-18-07","03","18","07",COLEÇÃO
"03-18-08","03","18","08",COLEÇÃO
"03-18-09","03","18","09",COLEÇÃO
"03-19-01","03","19","01",COLEÇÃO
"03-19-02","03","19","02",COLEÇÃO
"03-19-03","03","19","03",COLEÇÃO
"03-19-04","03","19","04",COLEÇÃO
"03-19-05","03","19","05",COLEÇÃO
"03-19-06","03","19","06",COLEÇÃO
"03-19-07","03","19","07",COLEÇÃO
"03-19-08","03","19","08",COLEÇÃO
"03-19-09","03","19","09",COLEÇÃO
"03-20-01","03","20","01",COLEÇÃO
"03-20-02","03","20","02",COLEÇÃO
"03-20-03","03","20","03",COLEÇÃO
"03-20-04","03","20","04",COLEÇÃO
"03-20-05","03","20","05",COLEÇÃO
"03-20-06","03","20","06",COLEÇÃO
"03-20-07","03","20","07",COLEÇÃO
"03-20-08","03","20","08",COLEÇÃO
"03-20-09","03","20","09",COLEÇÃO
"03-21-01","03","21","01",COLEÇÃO
"03-21-02","03","21","02",COLEÇÃO
"03-21-03","03","21","03",COLEÇÃO
"03-21-04","03","21","04",COLEÇÃO
"03-21-05","03","21","05",COLEÇÃO
"03-21-06","03","21","06",COLEÇÃO
"03-21-07","03","21","07",COLEÇÃO
"03-21-08","03","21","08",COLEÇÃO
"03-21-09","03","21","09",COLEÇÃO
"03-22-01","03","22","01",COLEÇÃO
"03-22-02","03","22","02",COLEÇÃO
"03-22-03","03","22","03",COLEÇÃO
"03-22-04","03","22","04",COLEÇÃO
"03-22-05","03","22","05",COLEÇÃO
"03-22-06","03","22","06",COLEÇÃO
"03-22-07","03","22","07",COLEÇÃO
"03-22-08","03","22","08",COLEÇÃO
"03-22-09","03","22","09",COLEÇÃO
"03-23-01","03","23","01",COLEÇÃO
"03-23-02","03","23","02",COLEÇÃO
"03-23-03","03","23","03",COLEÇÃO
"03-23-04","03","23","04",COLEÇÃO
"03-23-05","03","23","05",COLEÇÃO
"03-23-06","03","23","06",COLEÇÃO
"03-23-07","03","23","07",COLEÇÃO
"03-23-08","03","23","08",COLEÇÃO
"03-23-09","03","23","09",COLEÇÃO
"03-24-01","03","24","01",COLEÇÃO
"03-24-02","03","24","02",COLEÇÃO
"03-24-03","03","24","03",COLEÇÃO
"03-24-04","03","24","04",COLEÇÃO
"03-24-05","03","24","05",COLEÇÃO
"03-24-06","03","24","06",COLEÇÃO
"03-24-07","03","24","07",COLEÇÃO
"03-24-08","03","24","08",COLEÇÃO
"03-24-09","03","24","09",COLEÇÃO
"03-25-01","03","25","01",COLEÇÃO
"03-25-02","03","25","02",COLEÇÃO
"03-25-03","03","25","03",COLEÇÃO
"03-25-04","03","25","04",COLEÇÃO
"03-25-05","03","25","05",COLEÇÃO
"03-25-06","03","25","06",COLEÇÃO
"03-25-07","03","25","07",COLEÇÃO
"03-25-08","03","25","08",COLEÇÃO
"03-25-09","03","25","09",COLEÇÃO
"03-26-01","03","26","01",COLEÇÃO
"03-26-02","03","26","02",COLEÇÃO
"03-26-03","03","26","03",COLEÇÃO
"03-26-04","03","26","04",COLEÇÃO
"03-26-05","03","26","05",COLEÇÃO
"03-26-06","03","26","06",COLEÇÃO
"03-26-07","03","26","07",COLEÇÃO
"03-26-08","03","26","08",COLEÇÃO
"03-26-09","03","26","09",COLEÇÃO
"03-27-01","03","27","01",COLEÇÃO
"03-27-02","03","27","02",COLEÇÃO
"03-27-03","03","27","03",COLEÇÃO
"03-27-04","03","27","04",COLEÇÃO
"03-27-05","03","27","05",COLEÇÃO
"03-27-06","03","27","06",COLEÇÃO
"03-27-07","03","27","07",COLEÇÃO
"03-27-08","03","27","08",COLEÇÃO
"03-27-09","03","27","09",COLEÇÃO
"03-28-01","03","28","01",COLEÇÃO
"03-28-02","03","28","02",COLEÇÃO
"03-28-03","03","28","03",COLEÇÃO
"03-28-04","03","28","04",COLEÇÃO
"03-28-05","03","28","05",COLEÇÃO
"03-28-06","03","28","06",COLEÇÃO
"03-28-07","03","28","07",COLEÇÃO
"03-28-08","03","28","08",COLEÇÃO
"03-28-09","03","28","09",COLEÇÃO
"03-29-01","03","29","01",COLEÇÃO
"03-29-02","03","29","02",COLEÇÃO
"03-29-03","03","29","03",COLEÇÃO
"03-29-04","03","29","04",COLEÇÃO
"03-29-05","03","29","05",COLEÇÃO
"03-29-06","03","29","06",COLEÇÃO
"03-29-07","03","29","07",COLEÇÃO
"03-29-08","03","29","08",COLEÇÃO
"03-29-09","03","29","09",COLEÇÃO
"03-30-01","03","30","01",COLEÇÃO
"03-30-02","03","30","02",COLEÇÃO
"03-30-03","03","30","03",COLEÇÃO
"03-30-04","03","30","04",COLEÇÃO
"03-30-05","03","30","05",COLEÇÃO
"03-30-06","03","30","06",COLEÇÃO
"03-30-07","03","30","07",COLEÇÃO
"03-30-08","03","30","08",COLEÇÃO
"03-30-09","03","30","09",COLEÇÃO
"03-31-01","03","31","01",COLEÇÃO
"03-31-02","03","31","02",COLEÇÃO
"03-31-03","03","31","03",COLEÇÃO
"03-31-04","03","31","04",COLEÇÃO
"03-31-05","03","31","05",COLEÇÃO
"03-31-06","03","31","06",COLEÇÃO
"03-31-07","03","31","07",COLEÇÃO
"03-31-08","03","31","08",COLEÇÃO
"03-31-09","03","31","09",COLEÇÃO
"03-32-01","03","32","01",COLEÇÃO
"03-32-02","03","32","02",COLEÇÃO
"03-32-03","03","32","03",COLEÇÃO
"03-32-04","03","32","04",COLEÇÃO
"03-32-05","03","32","05",COLEÇÃO
"03-32-06","03","32","06",COLEÇÃO
"03-32-07","03","32","07",COLEÇÃO
"03-32-08","03","32","08",COLEÇÃO
"03-32-09","03","32","09",COLEÇÃO
"03-33-01","03","33","01",COLEÇÃO
"03-33-02","03","33","02",COLEÇÃO
"03-33-03","03","33","03",COLEÇÃO
"03-33-04","03","33","04",COLEÇÃO
"03-33-05","03","33","05",COLEÇÃO
"03-33-06","03","33","06",COLEÇÃO
"03-33-07","03","33","07",COLEÇÃO
"03-33-08","03","33","08",COLEÇÃO
"03-33-09","03","33","09",COLEÇÃO
"03-34-01","03","34","01",COLEÇÃO
"03-34-02","03","34","02",COLEÇÃO
"03-34-03","03","34","03",COLEÇÃO
"03-34-04","03","34","04",COLEÇÃO
"03-34-05","03","34","05",COLEÇÃO
"03-34-06","03","34","06",COLEÇÃO
"03-34-07","03","34","07",COLEÇÃO
"03-34-08","03","34","08",COLEÇÃO
"03-34-09","03","34","09",COLEÇÃO
"03-35-01","03","35","01",COLEÇÃO
"03-35-02","03","35","02",COLEÇÃO
"03-35-03","03","35","03",COLEÇÃO
